Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2027898,Data Analyst,Microsoft,MNC,EdTech,Remote,Remote,Lead (10+ yrs),Part-Time,On-Site,53.3,"Statistics, Power BI, Python, Data Visualization, SQL, Tableau",BCA,1,119,4.2,2025-08-27
IND2027909,Data Engineer,InMobi,Startup,EdTech,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,5.4,"AWS, Python, dbt, Kafka, Spark, ETL",M.Tech/M.E.,2,121,3.8,2025-12-06
IND2027911,Business Analyst,Paytm,Indian Unicorn,FinTech,Pune,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,46.3,"Excel, SQL, Agile, Power BI",PhD,1,108,2.8,2025-09-19
IND2027915,Data Analyst,Chargebee,Startup,Government/PSU,Pune,Tier 1,Senior (6-10 yrs),Part-Time,On-Site,41.5,"Excel, Statistics, Power BI, Data Visualization, SQL, Tableau",B.Tech/B.E.,1,114,3.9,2025-05-24
IND2027929,Data Analyst,MakeMyTrip,Indian Unicorn,Information Technology,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,22.9,"Excel, Tableau, Data Visualization, Python, Statistics",M.Tech/M.E.,1,92,3.3,2025-11-25
IND2027940,Data Engineer,Freshworks,Indian Unicorn,Manufacturing,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.5,"Spark, dbt, Airflow, AWS, SQL",B.Tech/B.E.,2,218,4.2,2026-01-28
IND2027944,Data Scientist,Urban Company,Startup,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.7,"Pandas, Tableau, Python, SQL, Statistics",BCA,1,76,3.6,2026-02-01
IND2027945,Business Analyst,IBM,MNC,EdTech,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,4.2,"JIRA, Agile, Requirements Gathering, Excel",B.Tech/B.E.,3,69,2.8,2025-10-31
IND2027953,Data Analyst,Meesho,Indian Unicorn,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,23.6,"Excel, Power BI, SQL, Python",MCA,5,140,4.0,2024-10-04
IND2027962,Business Analyst,Cisco,MNC,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.9,"SQL, Agile, Excel, Power BI, JIRA, Requirements Gathering",B.Tech/B.E.,3,283,3.8,2025-12-09
IND2027965,Business Analyst,Hasura,Startup,Information Technology,Kochi,Tier 2,Senior (6-10 yrs),Internship,On-Site,2.5,"Excel, SQL, JIRA, Requirements Gathering, Power BI, Agile",B.Tech/B.E.,1,118,4.2,2025-11-20
IND2027975,Data Engineer,ISRO,PSU/Govt,EdTech,Nagpur,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,3.2,"ETL, Python, Airflow, AWS, SQL, Spark",B.Tech/B.E.,5,469,3.1,2025-03-07
IND2027977,Data Scientist,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Contract,On-Site,14.9,"Deep Learning, Machine Learning, Statistics, Python",B.Tech/B.E.,3,184,3.0,2024-10-02
IND2027987,Data Engineer,Wipro,MNC,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.1,"Airflow, Python, Spark, dbt, ETL, SQL",M.Tech/M.E.,3,103,3.9,2026-02-02
IND2027989,Data Engineer,Fi Money,Startup,Banking & Finance,Remote,Remote,Mid (3-6 yrs),Part-Time,Remote,25.1,"Spark, SQL, Kafka, Python, AWS",B.Tech/B.E.,2,210,3.6,2025-07-18
IND2027991,Data Analyst,ONGC,PSU/Govt,E-Commerce,Ahmedabad,Tier 2,Mid (3-6 yrs),Contract,On-Site,12.6,"Statistics, Python, Power BI, Data Visualization, Tableau",B.Tech/B.E.,1,22,3.9,2024-06-13
IND2027992,Data Engineer,Amazon,MNC,E-Commerce,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.2,"ETL, Kafka, Python",B.Tech/B.E.,1,17,3.7,2025-07-22
IND2027994,Data Analyst,Leadsquared,Startup,Government/PSU,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.9,"Power BI, SQL, Data Visualization, Python, Tableau, Excel",BCA,20,1341,3.3,2024-08-12
IND2027999,Data Analyst,BrowserStack,Startup,Manufacturing,Chandigarh,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,13.5,"Python, Statistics, Power BI",B.Tech/B.E.,3,264,3.3,2025-05-14
IND2028000,Data Engineer,Meesho,Indian Unicorn,FinTech,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,13.6,"AWS, Airflow, Kafka",B.Tech/B.E.,2,69,3.0,2024-11-01
IND2028007,Business Analyst,Microsoft,MNC,Banking & Finance,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,23.6,"Requirements Gathering, SQL, Excel, JIRA, Power BI",MBA,3,259,3.5,2025-02-27
IND2028010,Data Scientist,Lenskart,Startup,HealthTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,13.4,"Machine Learning, SQL, NLP",PhD,10,942,3.9,2025-02-24
IND2028013,Data Scientist,Capgemini,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.6,"TensorFlow, Machine Learning, Pandas, Deep Learning, NLP",M.Tech/M.E.,15,1331,4.1,2025-08-18
IND2028023,Business Analyst,Zerodha,Startup,FinTech,Mumbai,Tier 1,Lead (10+ yrs),Contract,On-Site,58.2,"Excel, Power BI, Requirements Gathering, JIRA, Agile, SQL",B.Tech/B.E.,10,1027,3.7,2024-08-03
IND2028027,Data Engineer,Fi Money,Startup,Media & Entertainment,Pune,Tier 1,Mid (3-6 yrs),Contract,Hybrid,22.1,"dbt, SQL, Spark, Python",B.Sc (CS/IT),5,274,4.2,2025-05-31
IND2028038,Data Scientist,BSNL,PSU/Govt,Information Technology,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,6.6,"SQL, Statistics, Deep Learning, Python, Machine Learning, TensorFlow",M.Tech/M.E.,10,1024,4.0,2025-10-19
IND2028040,Data Engineer,Zoho,Indian Unicorn,FinTech,Remote,Remote,Senior (6-10 yrs),Internship,On-Site,2.3,"Airflow, ETL, dbt, AWS",MCA,5,399,3.5,2026-03-18
IND2028045,Data Engineer,Microsoft,MNC,Information Technology,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,35.3,"Python, SQL, Kafka, Airflow",MCA,1,92,3.7,2025-07-16
IND2028050,Data Analyst,Amazon,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,15.7,"Tableau, Power BI, Excel",MCA,1,49,4.2,2025-07-05
IND2028054,Data Analyst,Lenskart,Startup,Consulting,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,22.3,"Tableau, Python, SQL, Data Visualization, Excel, Power BI",B.Tech/B.E.,20,821,3.4,2024-08-17
IND2028055,Data Engineer,Deloitte,MNC,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,41.8,"dbt, Kafka, AWS, Spark",B.Tech/B.E.,1,64,4.3,2025-06-26
IND2028056,Business Analyst,BEL,PSU/Govt,Consulting,Delhi,Tier 1,Mid (3-6 yrs),Contract,Hybrid,11.6,"JIRA, Power BI, Agile, Requirements Gathering, Excel, SQL",M.Tech/M.E.,3,195,3.1,2024-07-24
IND2028069,Business Analyst,CRED,Indian Unicorn,Information Technology,Chandigarh,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,13.6,"SQL, Requirements Gathering, Power BI, Agile, Excel",BCA,3,98,3.3,2025-09-30
IND2028083,Data Analyst,Slice,Startup,Information Technology,Bhubaneswar,Tier 2,Lead (10+ yrs),Contract,On-Site,65.1,"Data Visualization, Statistics, Tableau",B.Sc (CS/IT),1,103,3.9,2026-03-09
IND2028087,Data Scientist,Leadsquared,Startup,EdTech,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,5.0,"Scikit-learn, Statistics, TensorFlow",M.Tech/M.E.,2,196,4.2,2025-03-20
IND2028089,Data Scientist,Deloitte,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.1,"TensorFlow, Tableau, Statistics, SQL, Pandas, Deep Learning",MCA,1,66,4.2,2024-12-29
IND2028097,Data Analyst,Urban Company,Startup,Media & Entertainment,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.8,"Tableau, Data Visualization, SQL, Python, Power BI",B.Tech/B.E.,10,923,3.2,2025-09-04
IND2028100,Data Analyst,Oracle,MNC,Banking & Finance,Delhi,Tier 1,Mid (3-6 yrs),Internship,On-Site,1.9,"Excel, Data Visualization, Statistics, SQL, Tableau, Power BI",MBA,15,1308,3.7,2025-04-24
IND2028112,Data Scientist,ISRO,PSU/Govt,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,14.4,"SQL, Deep Learning, Pandas, TensorFlow, Statistics",MCA,2,113,3.6,2025-07-13
IND2028118,Data Scientist,Infosys,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,10.0,"Pandas, Scikit-learn, Statistics, Deep Learning, Machine Learning, TensorFlow",M.Tech/M.E.,1,94,4.2,2025-04-28
IND2028120,Business Analyst,NTPC,PSU/Govt,EdTech,Chennai,Tier 1,Mid (3-6 yrs),Internship,On-Site,1.4,"Agile, JIRA, Excel",MCA,1,65,3.9,2025-09-27
IND2028130,Data Engineer,Setu,Startup,EdTech,Pune,Tier 1,Lead (10+ yrs),Full-Time,On-Site,72.9,"Spark, Airflow, Python, ETL",M.Tech/M.E.,2,117,4.0,2025-09-28
IND2028132,Data Analyst,Urban Company,Startup,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,26.6,"SQL, Data Visualization, Excel, Python, Power BI",B.Tech/B.E.,3,266,2.7,2025-12-02
IND2028136,Business Analyst,HCL Technologies,MNC,Media & Entertainment,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.9,"Excel, Agile, Requirements Gathering, Power BI, SQL",M.Tech/M.E.,1,70,4.0,2025-05-28
IND2028140,Data Scientist,Hasura,Startup,Information Technology,Lucknow,Tier 2,Junior (1-3 yrs),Contract,On-Site,12.3,"Statistics, TensorFlow, Tableau, Deep Learning, Python, Machine Learning",M.Tech/M.E.,2,59,3.2,2025-05-12
IND2028141,Data Scientist,Cisco,MNC,FinTech,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,26.5,"Scikit-learn, Statistics, NLP, Tableau",B.Tech/B.E.,1,68,4.1,2024-11-02
IND2028143,Data Analyst,Groww,Startup,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,39.2,"Power BI, Statistics, Tableau",MCA,1,106,3.8,2025-03-14
IND2028144,Business Analyst,Wipro,MNC,HealthTech,Jaipur,Tier 2,Mid (3-6 yrs),Contract,Hybrid,16.3,"JIRA, Requirements Gathering, Excel, SQL, Power BI, Agile",B.Tech/B.E.,1,112,4.0,2024-11-08
IND2028153,Data Scientist,Ola,Indian Unicorn,Information Technology,Mumbai,Tier 1,Lead (10+ yrs),Contract,On-Site,80.0,"Python, Scikit-learn, Pandas, NLP, SQL, TensorFlow",B.Tech/B.E.,1,85,3.9,2024-08-13
IND2028155,Data Analyst,Slice,Startup,Banking & Finance,Remote,Remote,Senior (6-10 yrs),Internship,Remote,2.3,"SQL, Power BI, Python, Data Visualization, Statistics, Excel",BCA,1,93,4.3,2026-03-19
IND2028156,Business Analyst,Capgemini,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Part-Time,Remote,6.3,"Agile, Requirements Gathering, JIRA, Power BI, SQL, Excel",B.Tech/B.E.,3,348,3.3,2025-12-04
IND2028159,Data Analyst,Khatabook,Startup,EdTech,Remote,Remote,Mid (3-6 yrs),Contract,Remote,18.8,"Power BI, Tableau, Python",B.Tech/B.E.,5,403,4.1,2025-10-19
IND2028162,Data Engineer,Amazon,MNC,EdTech,Nagpur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,8.8,"Spark, dbt, Kafka, AWS, Airflow",BCA,2,149,4.0,2026-01-11
IND2028170,Business Analyst,Setu,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Contract,Remote,41.4,"JIRA, Agile, Requirements Gathering, Power BI, Excel",B.Tech/B.E.,3,209,3.2,2025-04-10
IND2028171,Data Analyst,Flipkart,Indian Unicorn,Banking & Finance,Delhi,Tier 1,Lead (10+ yrs),Full-Time,On-Site,62.7,"SQL, Tableau, Data Visualization, Power BI",M.Tech/M.E.,2,238,3.9,2025-08-14
IND2028172,Data Scientist,Chargebee,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,38.2,"Machine Learning, Statistics, Python",M.Tech/M.E.,2,148,3.4,2025-02-27
IND2028178,Data Scientist,Capgemini,MNC,Information Technology,Pune,Tier 1,Senior (6-10 yrs),Contract,Hybrid,44.4,"TensorFlow, Machine Learning, Python",B.Com + Certification,15,1143,2.9,2024-08-29
IND2028181,Data Engineer,Wipro,MNC,Consulting,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,16.4,"Kafka, ETL, dbt, SQL",B.Tech/B.E.,1,56,3.0,2024-09-30
IND2028183,Business Analyst,Oracle,MNC,Retail,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.6,"Requirements Gathering, Power BI, Agile, JIRA",M.Tech/M.E.,2,55,4.0,2024-12-09
IND2028185,Data Analyst,Chargebee,Startup,Consulting,Hyderabad,Tier 1,Fresher (0-1 yr),Contract,Hybrid,5.9,"Statistics, Power BI, SQL, Python",B.Tech/B.E.,2,88,3.8,2024-11-17
IND2028186,Data Scientist,Wipro,MNC,Consulting,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.7,"SQL, Pandas, Statistics, Python, NLP",B.Tech/B.E.,3,266,3.2,2024-08-10
IND2028187,Data Analyst,Fi Money,Startup,Information Technology,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.5,"SQL, Excel, Data Visualization, Power BI, Python, Tableau",M.Tech/M.E.,2,158,4.2,2025-11-02
IND2028191,Data Analyst,Hasura,Startup,Information Technology,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,14.0,"Data Visualization, Power BI, Statistics, Tableau",MCA,15,1094,4.3,2025-10-21
IND2028196,Data Engineer,Tech Mahindra,MNC,Retail,Remote,Remote,Mid (3-6 yrs),Contract,Hybrid,22.6,"Airflow, Spark, dbt",MBA,10,1158,4.1,2024-08-10
IND2028200,Data Engineer,Microsoft,MNC,EdTech,Nagpur,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,18.3,"Kafka, Python, AWS",B.Tech/B.E.,5,588,3.9,2024-06-30
IND2028205,Data Analyst,Wipro,MNC,Government/PSU,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.9,"Python, Data Visualization, Power BI, Statistics, SQL, Excel",B.Com + Certification,2,223,3.4,2026-03-21
IND2028206,Business Analyst,Lenskart,Startup,Information Technology,Mumbai,Tier 1,Lead (10+ yrs),Contract,On-Site,75.4,"JIRA, SQL, Power BI, Excel",B.Tech/B.E.,2,159,4.2,2024-09-10
IND2028208,Data Analyst,BrowserStack,Startup,FinTech,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,37.6,"Tableau, SQL, Data Visualization, Statistics",B.Sc (CS/IT),1,101,3.9,2026-03-09
IND2028223,Data Scientist,Cognizant,MNC,EdTech,Nagpur,Tier 2,Mid (3-6 yrs),Contract,On-Site,15.2,"Python, Scikit-learn, NLP, Statistics, TensorFlow, Pandas",M.Tech/M.E.,10,1093,4.2,2025-04-02
IND2028238,Data Analyst,Infosys,MNC,FinTech,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.2,"Data Visualization, Statistics, SQL, Tableau, Python",B.Tech/B.E.,1,38,3.5,2026-03-19
IND2028246,Business Analyst,Amazon,MNC,E-Commerce,Remote,Remote,Junior (1-3 yrs),Contract,Remote,9.6,"JIRA, Requirements Gathering, Power BI",M.Tech/M.E.,1,58,4.3,2025-03-25
IND2028248,Data Analyst,Google,MNC,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,64.7,"SQL, Excel, Python, Data Visualization",MBA,3,235,4.1,2025-03-30
IND2028253,Business Analyst,Zerodha,Startup,EdTech,Bhubaneswar,Tier 2,Lead (10+ yrs),Internship,On-Site,2.7,"SQL, JIRA, Power BI, Requirements Gathering, Agile, Excel",B.Sc (CS/IT),1,42,4.2,2025-03-01
IND2028258,Data Engineer,NTPC,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,6.6,"Python, dbt, ETL, Spark, Kafka, Airflow",B.Tech/B.E.,5,227,4.0,2024-09-26
IND2028259,Data Analyst,Freshworks,Indian Unicorn,Banking & Finance,Chennai,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,86.2,"SQL, Tableau, Python, Power BI",M.Tech/M.E.,1,24,2.9,2025-09-24
IND2028263,Data Analyst,IBM,MNC,Information Technology,Chandigarh,Tier 2,Mid (3-6 yrs),Contract,On-Site,13.1,"Data Visualization, Python, Power BI, Excel",M.Tech/M.E.,1,104,4.0,2025-09-17
IND2028266,Data Analyst,Slice,Startup,EdTech,Mumbai,Tier 1,Junior (1-3 yrs),Part-Time,On-Site,10.9,"Python, Tableau, Power BI, Statistics, Excel",MCA,2,154,3.7,2025-05-31
IND2028269,Data Engineer,Paytm,Indian Unicorn,EdTech,Coimbatore,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,26.4,"AWS, Spark, SQL, Airflow, Python, ETL",B.Tech/B.E.,2,180,4.1,2025-04-25
IND2028275,Data Analyst,Accenture,MNC,HealthTech,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,11.4,"Data Visualization, SQL, Excel, Power BI",B.Tech/B.E.,1,99,3.6,2024-12-20
IND2028279,Data Engineer,HAL,PSU/Govt,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,18.8,"Python, Airflow, Spark, ETL, SQL",B.Tech/B.E.,5,461,4.3,2025-10-06
IND2028283,Data Analyst,CRED,Indian Unicorn,Consulting,Chennai,Tier 1,Junior (1-3 yrs),Internship,Hybrid,1.4,"SQL, Tableau, Excel, Statistics, Data Visualization, Power BI",MCA,3,281,3.7,2024-09-21
IND2028298,Data Analyst,Accenture,MNC,Consulting,Delhi,Tier 1,Lead (10+ yrs),Full-Time,On-Site,52.3,"Data Visualization, Power BI, SQL, Excel",BCA,3,300,3.3,2025-08-24
IND2028304,Business Analyst,Microsoft,MNC,Logistics,Mumbai,Tier 1,Mid (3-6 yrs),Contract,Hybrid,15.9,"Requirements Gathering, SQL, JIRA, Power BI, Excel",M.Tech/M.E.,5,441,4.2,2025-04-29
IND2028306,Data Scientist,BrowserStack,Startup,HealthTech,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,43.1,"Statistics, Python, Deep Learning, Scikit-learn",B.Tech/B.E.,1,119,3.5,2025-09-29
IND2028312,Data Analyst,Setu,Startup,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,12.2,"Statistics, Excel, Tableau, Power BI, Python",MCA,1,116,3.5,2025-01-11
IND2028318,Data Scientist,Wipro,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,13.4,"Pandas, Python, TensorFlow, Machine Learning, Statistics",B.Tech/B.E.,1,111,3.5,2024-11-20
IND2028341,Data Analyst,Leadsquared,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,21.5,"Excel, Data Visualization, Statistics",B.Tech/B.E.,2,220,3.9,2026-03-18
IND2028342,Data Scientist,ONGC,PSU/Govt,Automobile,Remote,Remote,Fresher (0-1 yr),Internship,Remote,1.5,"TensorFlow, Statistics, Scikit-learn, Python, Pandas",B.Tech/B.E.,5,343,4.0,2025-11-09
IND2028345,Data Analyst,Amazon,MNC,Consulting,Pune,Tier 1,Lead (10+ yrs),Contract,On-Site,59.7,"Data Visualization, Excel, SQL, Tableau, Power BI",B.Com + Certification,15,1296,3.5,2024-10-16
IND2028347,Data Analyst,Zoho,Indian Unicorn,Manufacturing,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.7,"SQL, Power BI, Statistics, Excel",B.Tech/B.E.,3,127,3.8,2024-06-19
IND2028353,Data Scientist,Cisco,MNC,Retail,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,11.4,"TensorFlow, Machine Learning, SQL",B.Tech/B.E.,15,1603,3.9,2024-06-04
IND2028358,Business Analyst,Zomato,Indian Unicorn,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Contract,On-Site,28.5,"Excel, Agile, SQL, Requirements Gathering, Power BI",B.Tech/B.E.,5,281,3.4,2025-09-16
IND2028361,Business Analyst,ISRO,PSU/Govt,Retail,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,3.7,"Agile, Power BI, JIRA, Excel",M.Tech/M.E.,2,187,3.3,2024-07-11
IND2028367,Data Engineer,DRDO,PSU/Govt,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.7,"Spark, Kafka, dbt",B.Sc (CS/IT),3,326,4.0,2025-01-01
IND2028369,Data Scientist,Capgemini,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,23.1,"Tableau, Deep Learning, Machine Learning, NLP",MCA,3,146,4.1,2026-03-16
IND2028374,Data Scientist,InMobi,Startup,Information Technology,Hyderabad,Tier 1,Mid (3-6 yrs),Contract,On-Site,29.0,"Pandas, Statistics, NLP",M.Tech/M.E.,15,1134,3.3,2025-03-05
IND2028380,Data Analyst,PhonePe,Indian Unicorn,Banking & Finance,Kolkata,Tier 2,Mid (3-6 yrs),Contract,On-Site,22.7,"Power BI, SQL, Excel, Statistics",B.Tech/B.E.,10,877,4.0,2024-10-02
IND2028383,Business Analyst,Darwinbox,Startup,Manufacturing,Kolkata,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,9.9,"Requirements Gathering, Power BI, JIRA",BCA,5,570,3.6,2025-07-08
IND2028384,Data Scientist,IBM,MNC,E-Commerce,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.0,"Tableau, Scikit-learn, Statistics, TensorFlow, SQL, Machine Learning",B.Sc (CS/IT),3,346,3.4,2026-01-20
IND2028386,Data Analyst,Cognizant,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Internship,On-Site,2.6,"SQL, Excel, Power BI, Data Visualization, Statistics",MCA,3,345,3.9,2026-04-11
IND2028396,Data Analyst,Deloitte,MNC,Information Technology,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,20.8,"Statistics, Power BI, Data Visualization, SQL, Excel",B.Sc (CS/IT),10,592,2.9,2025-08-23
IND2028398,Business Analyst,HCL Technologies,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,8.5,"Requirements Gathering, Agile, Excel, JIRA, Power BI",MBA,1,103,4.2,2025-09-02
IND2028403,Data Scientist,Fi Money,Startup,Media & Entertainment,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,12.1,"NLP, TensorFlow, Deep Learning, SQL, Python, Tableau",M.Tech/M.E.,2,236,3.3,2024-08-28
IND2028404,Data Scientist,Lenskart,Startup,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,14.9,"Machine Learning, TensorFlow, Pandas, Scikit-learn, Python",MCA,1,81,4.0,2026-03-06
IND2028409,Data Engineer,Chargebee,Startup,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,28.8,"SQL, Spark, Airflow",B.Tech/B.E.,3,190,4.3,2024-07-11
IND2028411,Data Analyst,HAL,PSU/Govt,E-Commerce,Remote,Remote,Junior (1-3 yrs),Internship,Remote,1.5,"Power BI, Statistics, Data Visualization",BCA,3,230,3.3,2024-10-13
IND2028415,Data Scientist,DRDO,PSU/Govt,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,13.5,"Tableau, NLP, TensorFlow, Machine Learning, Pandas, Python",B.Sc (CS/IT),3,114,3.9,2025-12-10
IND2028416,Business Analyst,Postman,Startup,EdTech,Remote,Remote,Senior (6-10 yrs),Contract,Remote,35.6,"Excel, Requirements Gathering, SQL, Agile",B.Tech/B.E.,3,64,3.2,2025-06-18
IND2028420,Data Analyst,Nykaa,Indian Unicorn,E-Commerce,Pune,Tier 1,Mid (3-6 yrs),Internship,Hybrid,3.1,"Power BI, Statistics, Data Visualization, SQL",BCA,5,532,3.8,2025-11-04
IND2028423,Data Engineer,BSNL,PSU/Govt,EdTech,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,3.2,"Spark, Kafka, Airflow, SQL",M.Tech/M.E.,5,327,3.4,2025-08-13
IND2028424,Business Analyst,Setu,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,45.6,"SQL, JIRA, Agile, Power BI, Requirements Gathering, Excel",MBA,20,1631,4.1,2024-11-09
IND2028441,Data Scientist,Google,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,38.7,"Pandas, Scikit-learn, Machine Learning, Statistics",MCA,10,400,4.0,2024-06-11
IND2028442,Data Scientist,DRDO,PSU/Govt,E-Commerce,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,On-Site,25.8,"Deep Learning, Tableau, TensorFlow",M.Tech/M.E.,3,275,3.5,2024-06-07
IND2028444,Business Analyst,Zoho,Indian Unicorn,Gaming,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,9.5,"Agile, Excel, Requirements Gathering, Power BI, JIRA, SQL",M.Tech/M.E.,3,358,3.8,2024-09-07
IND2028446,Data Scientist,Zerodha,Startup,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,7.9,"Tableau, NLP, Statistics, Deep Learning",M.Tech/M.E.,3,211,3.0,2024-08-26
IND2028453,Data Engineer,Swiggy,Indian Unicorn,Information Technology,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,22.7,"Spark, Python, Kafka",MBA,1,48,3.6,2025-06-14
IND2028454,Business Analyst,Fi Money,Startup,EdTech,Indore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,49.4,"Agile, Excel, Power BI, Requirements Gathering, SQL",MCA,2,225,4.3,2024-11-11
IND2028469,Business Analyst,Hasura,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,17.4,"SQL, JIRA, Agile",BCA,2,81,3.4,2025-10-19
IND2028477,Data Analyst,Deloitte,MNC,FinTech,Kochi,Tier 2,Junior (1-3 yrs),Contract,On-Site,9.8,"SQL, Statistics, Excel, Data Visualization",B.Sc (CS/IT),1,93,3.6,2026-02-27
IND2028494,Business Analyst,Microsoft,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.4,"Excel, Agile, JIRA",M.Tech/M.E.,1,114,3.6,2024-08-18
IND2028498,Data Engineer,InMobi,Startup,FinTech,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,33.4,"Airflow, SQL, AWS, dbt, ETL, Spark",B.Tech/B.E.,3,133,3.2,2025-08-14
